Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2019-1 Data Report
"October 2, 2018 (FTE 2019-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"682","Jenkins County","0201-Jenkins County High School","Total","*","*","*","177","*","113","*"
"682","Jenkins County","1050-Jenkins County Elementary School","Female","27","*","*","137","*","98","*"
"682","Jenkins County","1050-Jenkins County Elementary School","Male","33","*","*","165","*","110","*"
"682","Jenkins County","1050-Jenkins County Elementary School","Total","60","*","*","302","*","208","*"
"683","Johnson County","0101-Johnson County Middle School","Female","*","*","*","57","*","64","*"
"683","Johnson County","0101-Johnson County Middle School","Male","*","*","*","55","*","82","*"
"683","Johnson County","0101-Johnson County Middle School","Total","*","*","*","112","*","146","*"
"683","Johnson County","0197-Johnson County Elementary School","Female","*","*","*","102","*","121","*"
"683","Johnson County","0197-Johnson County Elementary School","Male","*","*","*","99","*","139","*"
"683","Johnson County","0197-Johnson County Elementary School","Total","*","*","*","201","*","260","*"
"683","Johnson County","0201-Johnson County High School ","Female","*","*","*","75","*","89","*"
"683","Johnson County","0201-Johnson County High School ","Male","*","*","*","73","*","96","*"
"683","Johnson County","0201-Johnson County High School ","Total","*","*","*","148","*","185","*"
"684","Jones County","0101-Clifton Ridge Middle School","Female","*","*","*","100","*","173","*"
"684","Jones County","0101-Clifton Ridge Middle School","Male","*","*","*","109","*","189","*"
"684","Jones County","0101-Clifton Ridge Middle School","Total","*","*","*","209","*","362","*"
"684","Jones County","0102-Mattie Wells Elementary School","Female","*","*","*","106","*","184","*"
"684","Jones County","0102-Mattie Wells Elementary School","Male","*","*","*","134","*","200","*"
"684","Jones County","0102-Mattie Wells Elementary School","Total","*","*","*","240","*","384","*"
"684","Jones County","0106-Gray Station Middle School","Female","*","*","*","73","*","251","*"
"684","Jones County","0106-Gray Station Middle School","Male","*","*","*","69","*","240","*"
"684","Jones County","0106-Gray Station Middle School","Total","*","*","*","142","*","491","*"
"684","Jones County","0114-Turner Woods Elementary School","Female","*","*","*","33","*","252","*"
"684","Jones County","0114-Turner Woods Elementary School","Male","*","*","*","45","*","264","*"
"684","Jones County","0114-Turner Woods Elementary School","Total","*","*","*","78","*","516","*"
"684","Jones County","0192-Jones County High School","Female","*","*","*","204","*","524","21"
"684","Jones County","0192-Jones County High School","Male","*","*","*","203","*","540","25"
"684","Jones County","0192-Jones County High School","Total","*","*","*","407","*","1064","46"
"684","Jones County","0199-Dames Ferry Elementary School","Female","*","*","*","37","*","236","*"
"684","Jones County","0199-Dames Ferry Elementary School","Male","*","*","*","48","*","243","*"
"684","Jones County","0199-Dames Ferry Elementary School","Total","*","*","*","85","*","479","*"
"684","Jones County","1550-Gray Elementary School","Female","*","*","*","98","*","179","22"
"684","Jones County","1550-Gray Elementary School","Male","*","*","*","82","*","186","*"
"684","Jones County","1550-Gray Elementary School","Total","*","*","*","180","*","365","*"
"685","Lamar County","0105-Lamar County Elementary School","Female","*","*","*","104","*","177","16"
"685","Lamar County","0105-Lamar County Elementary School","Male","*","*","*","104","*","164","17"
"685","Lamar County","0105-Lamar County Elementary School","Total","*","*","*","208","*","341","33"
"685","Lamar County","0175-Lamar County High School","Female","*","*","*","134","*","220","*"
"685","Lamar County","0175-Lamar County High School","Male","*","*","*","112","*","231","*"
"685","Lamar County","0175-Lamar County High School","Total","*","*","*","246","*","451","*"
"685","Lamar County","0199-Lamar County Middle School","Female","*","*","*","81","*","169","*"
"685","Lamar County","0199-Lamar County Middle School","Male","19","*","*","99","*","196","21"
"685","Lamar County","0199-Lamar County Middle School","Total","*","*","*","180","*","365","*"
"685","Lamar County","0205-Lamar County Primary School","Female","*","*","*","114","*","193","23"
"685","Lamar County","0205-Lamar County Primary School","Male","*","*","*","112","*","233","21"
"685","Lamar County","0205-Lamar County Primary School","Total","*","*","*","226","*","426","44"
"686","Lanier County","0101-Lanier County Middle School","Female","*","*","*","50","*","116","*"
"686","Lanier County","0101-Lanier County Middle School","Male","16","*","*","55","*","110","*"
"686","Lanier County","0101-Lanier County Middle School","Total","*","*","*","105","*","226","*"
"686","Lanier County","0111-Lanier County Elementary School","Female","21","*","*","45","*","159","*"
"686","Lanier County","0111-Lanier County Elementary School","Male","*","*","*","74","*","116","*"
"686","Lanier County","0111-Lanier County Elementary School","Total","*","*","*","119","*","275","*"
"686","Lanier County","0201-Lanier County High School","Female","*","*","*","49","*","139","*"
"686","Lanier County","0201-Lanier County High School","Male","23","*","*","69","*","127","*"
"686","Lanier County","0201-Lanier County High School","Total","*","*","*","118","*","266","*"
"686","Lanier County","3050-Lanier County Primary School","Female","16","*","*","51","*","149","*"
"686","Lanier County","3050-Lanier County Primary School","Male","15","*","*","49","*","158","*"
"686","Lanier County","3050-Lanier County Primary School","Total","31","*","*","100","*","307","*"
"687","Laurens County","0101-Southwest Laurens Elementary","Female","30","*","*","101","*","347","*"
"687","Laurens County","0101-Southwest Laurens Elementary","Male","19","*","*","119","*","411","15"
"687","Laurens County","0101-Southwest Laurens Elementary","Total","49","*","*","220","*","758","*"
"687","Laurens County","0104-East Laurens Primary School","Female","20","*","*","124","*","170","*"
"687","Laurens County","0104-East Laurens Primary School","Male","29","*","*","129","*","168","*"
"687","Laurens County","0104-East Laurens Primary School","Total","49","*","*","253","*","338","*"
"687","Laurens County","0105-East Laurens Elementary School","Female","15","*","*","97","*","137","19"
"687","Laurens County","0105-East Laurens Elementary School","Male","15","*","*","97","*","147","*"
"687","Laurens County","0105-East Laurens Elementary School","Total","30","*","*","194","*","284","*"
"687","Laurens County","0110-West Laurens High School","Female","17","*","*","144","*","436","*"
"687","Laurens County","0110-West Laurens High School","Male","26","*","*","174","*","387","*"
"687","Laurens County","0110-West Laurens High School","Total","43","*","*","318","*","823","*"
"687","Laurens County","0197-East Laurens High School","Female","*","*","*","142","*","167","*"
"687","Laurens County","0197-East Laurens High School","Male","*","*","*","128","*","146","*"
"687","Laurens County","0197-East Laurens High School","Total","*","*","*","270","*","313","*"
"687","Laurens County","0201-Northwest Laurens Elementary","Female","*","*","17","128","*","315","*"
"687","Laurens County","0201-Northwest Laurens Elementary","Male","*","*","15","107","*","345","*"
"687","Laurens County","0201-Northwest Laurens Elementary","Total","*","*","32","235","*","660","*"
"687","Laurens County","0297-East Laurens Middle School","Female","*","*","*","98","*","128","*"
"687","Laurens County","0297-East Laurens Middle School","Male","*","*","*","100","*","161","*"
"687","Laurens County","0297-East Laurens Middle School","Total","*","*","*","198","*","289","*"
"687","Laurens County","2054-West Laurens Middle School","Female","21","*","*","120","*","340","*"
"687","Laurens County","2054-West Laurens Middle School","Male","17","*","*","118","*","351","*"
"687","Laurens County","2054-West Laurens Middle School","Total","38","*","*","238","*","691","*"
"688","Lee County","0101-Lee County Middle School West","Female","*","*","*","86","*","283","17"
"688","Lee County","0101-Lee County Middle School West","Male","15","*","15","98","*","294","22"
"688","Lee County","0101-Lee County Middle School West","Total","*","*","*","184","*","577","39"
"688","Lee County","0103-Lee County Elementary School","Female","15","*","*","61","*","233","*"
"688","Lee County","0103-Lee County Elementary School","Male","*","*","*","72","*","255","18"
"688","Lee County","0103-Lee County Elementary School","Total","*","*","*","133","*","488","*"
"688","Lee County","0114-Lee County Middle School East","Female","*","*","*","69","*","207","*"
"688","Lee County","0114-Lee County Middle School East","Male","*","*","*","78","*","274","*"
"688","Lee County","0114-Lee County Middle School East","Total","*","*","*","147","*","481","*"
"688","Lee County","0187-Lee County Primary School","Female","*","*","*","60","*","226","*"
"688","Lee County","0187-Lee County Primary School","Male","15","*","15","83","*","261","*"
"688","Lee County","0187-Lee County Primary School","Total","*","*","*","143","*","487","*"
"688","Lee County","0193-Lee County High School","Female","18","*","27","147","*","441","15"
"688","Lee County","0193-Lee County High School","Male","18","*","23","198","*","447","18"
"688","Lee County","0193-Lee County High School","Total","36","*","50","345","*","888","33"
"688","Lee County","0197-Kinchafoonee Primary School","Female","16","*","*","97","*","304","19"
"688","Lee County","0197-Kinchafoonee Primary School","Male","*","*","*","118","*","365","18"
"688","Lee County","0197-Kinchafoonee Primary School","Total","*","*","*","215","*","669","37"
"688","Lee County","0209-Lee High School 9th Grade Campus","Female","*","*","*","62","*","148","*"
"688","Lee County","0209-Lee High School 9th Grade Campus","Male","15","*","*","62","*","165","*"
"688","Lee County","0209-Lee High School 9th Grade Campus","Total","*","*","*","124","*","313","*"
"688","Lee County","0393-Twin Oaks Elementary","Female","*","*","*","88","*","238","*"
"688","Lee County","0393-Twin Oaks Elementary","Male","*","*","*","89","*","254","*"
"688","Lee County","0393-Twin Oaks Elementary","Total","*","*","*","177","*","492","*"
"689","Liberty County","0100-Waldo Pafford Elementary School","Female","52","*","*","166","*","57","29"
"689","Liberty County","0100-Waldo Pafford Elementary School","Male","69","*","*","167","*","38","26"
"689","Liberty County","0100-Waldo Pafford Elementary School","Total","121","*","*","333","*","95","55"
"689","Liberty County","0101-Midway Middle School","Female","35","*","*","161","*","142","37"
"689","Liberty County","0101-Midway Middle School","Male","45","*","*","167","*","153","21"
"689","Liberty County","0101-Midway Middle School","Total","80","*","*","328","*","295","58"
"689","Liberty County","0102-Liberty Elementary School ","Female","16","*","*","150","*","152","24"
"689","Liberty County","0102-Liberty Elementary School ","Male","25","*","*","158","*","156","32"
"689","Liberty County","0102-Liberty Elementary School ","Total","41","*","*","308","*","308","56"
"689","Liberty County","0105-Bradwell Institute","Female","107","*","15","455","*","151","63"
"689","Liberty County","0105-Bradwell Institute","Male","124","*","*","444","*","156","70"
"689","Liberty County","0105-Bradwell Institute","Total","231","*","*","899","*","307","133"
"689","Liberty County","0180-Button Gwinnett Elementary School","Female","56","*","*","297","*","92","44"
